8.33481+0i 123454+0i 8.65307+0i 7.95332+0i 4.46614+0i 2.78584+0i 
9.24126+0i 104804+0i 9.86579+0i 6.50897+0i 4.97277+0i 4.96613+0i 
6.68015+0i 62127.7+0i 7.95582+0i 5.66382+0i 2.76353+0i 1.51591+0i 
4.08307+0i 3706.57+0i 6.27967+0i 3.8962+0i 3.27331+0i 2.26049+0i 
5.60906+0i 5819.59+0i 6.91085+0i 4.2361+0i 3.02602+0i 5.34347+0i 
4.21915+0i 26572.1+0i 3.89497+0i 2.61893+0i 1.81895+0i 4.93138+0i 
2.95298+0i 58865.8+0i 3.22334+0i 2.87484+0i 2.17874+0i 3.45943+0i 
6.35227+0i 4881.02+0i 8.36717+0i 5.80926+0i 5.01043+0i 3.6786+0i 
8.24371+0i 152551+0i 8.04772+0i 8.12282+0i 6.33385+0i 4.73377+0i 
2.16043+0i 42968+0i 3.38117+0i 2.13856+0i 1.70751+0i 4.03083+0i 
8.68239+0i 73280.5+0i 10.7287+0i 6.88835+0i 6.6021+0i 6.26698+0i 
2.07168+0i 71883.6+0i 2.08684+0i 1.94819+0i 1.36818+0i 3.10798+0i 
4.81981+0i 144218+0i 5.18739+0i 4.81336+0i 4.4552+0i 7.79619+0i 
5.29619+0i 141855+0i 8.5997+0i 6.00529+0i 4.50477+0i 4.74694+0i 
5.85812+0i 16284.1+0i 4.95281+0i 5.36977+0i 3.60741+0i 2.37908+0i 
1.68948+0i 67512.3+0i 2.48737+0i 1.63931+0i 1.28698+0i 2.63135+0i 
11.3481+0i 23029.6+0i 18.5493+0i 10.9855+0i 6.13891+0i 4.74674+0i 
4.62415+0i 70155.1+0i 4.86831+0i 2.37622+0i 1.963+0i 4.5001+0i 
6.97147+0i 114304+0i 5.40707+0i 4.89818+0i 4.10558+0i 4.47872+0i 
8.26006+0i 138237+0i 8.27849+0i 5.76168+0i 6.17234+0i 7.69653+0i 
4.73299+0i 48430.8+0i 6.21834+0i 5.05083+0i 3.98314+0i 3.3523+0i 
3.12831+0i 42229.2+0i 3.59686+0i 2.83935+0i 2.20743+0i 6.13434+0i 
2.95313+0i 79557.7+0i 2.44798+0i 2.36816+0i 2.26956+0i 5.46459+0i 
9.77207+0i 3492.93+0i 11.6994+0i 9.98561+0i 8.88996+0i 7.1113+0i 
5.82109+0i 123834+0i 7.61656+0i 4.86174+0i 3.86934+0i 3.44304+0i 
5.78816+0i 2851.94+0i 4.92779+0i 6.82257+0i 4.58746+0i 3.14482+0i 
5.3373+0i 82609.3+0i 8.66971+0i 4.87885+0i 6.48043+0i 7.86896+0i 
3.92891+0i 54326.9+0i 3.82734+0i 2.77235+0i 1.89082+0i 5.51475+0i 
11.6734+0i 84090.3+0i 16.7908+0i 8.69587+0i 6.71933+0i 6.49346+0i 
19.5287+0i 49973.4+0i 20.0452+0i 19.6189+0i 4.70403+0i 3.08973+0i 
5.2606+0i 2631.1+0i 6.58036+0i 5.32634+0i 4.14476+0i 3.56697+0i 
4.29147+0i 79861.6+0i 5.03834+0i 2.63665+0i 1.87841+0i 4.6049+0i 
9.4904+0i 13464.1+0i 12.0303+0i 8.69407+0i 6.73744+0i 4.88114+0i 
7.35865+0i 31644.5+0i 8.12656+0i 7.58774+0i 7.56459+0i 7.95585+0i 
9.10705+0i 163469+0i 7.79957+0i 7.59148+0i 6.29073+0i 3.10022+0i 
5.98788+0i 45054.6+0i 7.49571+0i 5.82047+0i 4.97183+0i 4.1979+0i 
3.44534+0i 27975.5+0i 3.99979+0i 2.34344+0i 2.13192+0i 4.90632+0i 
6.5873+0i 84020.8+0i 8.31697+0i 6.02835+0i 12.6331+0i 13.0345+0i 
2.87254+0i 76856.9+0i 4.03958+0i 2.96892+0i 2.96389+0i 3.40843+0i 
7.12011+0i 146477+0i 4.55957+0i 7.92067+0i 5.41264+0i 6.96862+0i 
5.61401+0i 28824.4+0i 5.88128+0i 4.81592+0i 3.52725+0i 5.6788+0i 
3.60718+0i 29365.7+0i 5.90408+0i 3.75797+0i 3.12977+0i 2.85924+0i 
6.01237+0i 40506.5+0i 8.9508+0i 4.99601+0i 5.97335+0i 3.68018+0i 
4.6689+0i 29082.6+0i 3.3437+0i 6.12097+0i 4.2896+0i 3.68056+0i 
9.77534+0i 55032.9+0i 12.5211+0i 9.78166+0i 7.2883+0i 7.43331+0i 
8.52709+0i 104518+0i 9.73591+0i 7.78661+0i 6.42516+0i 4.33053+0i 
34.7722+0i 177037+0i 46.5944+0i 28.5909+0i 16.8956+0i 10.3643+0i 
17.1177+0i 167893+0i 17.7503+0i 13.1085+0i 8.96766+0i 7.42012+0i 
12.1106+0i 187776+0i 9.01125+0i 11.7324+0i 7.78518+0i 8.39577+0i 
7.14073+0i 125073+0i 7.90118+0i 3.18704+0i 3.97172+0i 8.11871+0i 
11.3903+0i 10176.6+0i 15.7842+0i 6.73512+0i 5.0308+0i 12.0001+0i 
6.70374+0i 84405.6+0i 8.15081+0i 7.91721+0i 6.22443+0i 9.07315+0i 
7.01223+0i 14801.6+0i 7.76514+0i 7.3984+0i 3.3207+0i 1.84957+0i 
3.43165+0i 36229.7+0i 4.54479+0i 2.83674+0i 2.24116+0i 4.68829+0i 
8.39463+0i 14626.9+0i 9.40379+0i 8.70461+0i 7.72975+0i 8.2707+0i 
5.67659+0i 1971.58+0i 6.38844+0i 5.57825+0i 5.78444+0i 4.52564+0i 
5.28919+0i 167487+0i 10.262+0i 5.2322+0i 4.90109+0i 2.6699+0i 
3.2576+0i 64384.3+0i 4.33374+0i 3.13046+0i 2.21912+0i 6.03115+0i 
3.74792+0i 59105.3+0i 4.62042+0i 4.44175+0i 6.22643+0i 3.79204+0i 
12.1034+0i 218240+0i 11.9323+0i 17.1139+0i 16.4109+0i 12.0991+0i 
5.5022+0i 6389.39+0i 7.40857+0i 3.66439+0i 2.79442+0i 6.86021+0i 
10.4007+0i 108611+0i 11.2451+0i 4.82586+0i 3.8219+0i 7.01384+0i 
16.9825+0i 34457.3+0i 15.8352+0i 18.026+0i 8.8428+0i 7.19265+0i 
7.69266+0i 117385+0i 8.2029+0i 5.24282+0i 3.45348+0i 6.70488+0i 
5.32549+0i 125871+0i 5.05541+0i 5.05784+0i 4.22378+0i 8.24191+0i 
5.71218+0i 131577+0i 3.22506+0i 3.11244+0i 3.71488+0i 9.15586+0i 
16.3075+0i 86291.3+0i 17.657+0i 10.3509+0i 6.63272+0i 3.81366+0i 
9.76302+0i 8614.91+0i 9.75489+0i 10.1148+0i 10.7404+0i 5.77251+0i 
9.19409+0i 84483.2+0i 4.94396+0i 3.44012+0i 3.52414+0i 7.56518+0i 
